"","year","enso_q","lat","lon","hours","enso_q_index.x","ONI","enso_q_index.y"
"18814",2024,"DJF",-19.81,-29.98,2.38,"2024-DJF",1.78,"2024-DJF"
"18815",2024,"DJF",-19.81,-29.97,0.49,"2024-DJF",1.78,"2024-DJF"
"18816",2024,"DJF",-19.81,-29.96,1.43,"2024-DJF",1.78,"2024-DJF"
"18817",2024,"DJF",-19.81,-29.63,1.05,"2024-DJF",1.78,"2024-DJF"
"18818",2024,"DJF",-19.81,-29.56,1.18,"2024-DJF",1.78,"2024-DJF"
"18819",2024,"DJF",-19.81,-29.45,1.34,"2024-DJF",1.78,"2024-DJF"
"18820",2024,"DJF",-19.81,-25.78,1.97,"2024-DJF",1.78,"2024-DJF"
"18821",2024,"DJF",-19.8,-29.91,1.15,"2024-DJF",1.78,"2024-DJF"
"18822",2024,"DJF",-19.8,-29.75,2.02,"2024-DJF",1.78,"2024-DJF"
"18823",2024,"DJF",-19.8,-29.36,1.17,"2024-DJF",1.78,"2024-DJF"
"18824",2024,"DJF",-19.8,-29.35,1.02,"2024-DJF",1.78,"2024-DJF"
"18825",2024,"DJF",-19.8,-25.78,1.07,"2024-DJF",1.78,"2024-DJF"
"18826",2024,"DJF",-19.79,-29.87,1.63,"2024-DJF",1.78,"2024-DJF"
"18827",2024,"DJF",-19.79,-29.86,1.32,"2024-DJF",1.78,"2024-DJF"
"18828",2024,"DJF",-19.79,-29.62,1.04,"2024-DJF",1.78,"2024-DJF"
"18829",2024,"DJF",-19.79,-29.53,2,"2024-DJF",1.78,"2024-DJF"
"18830",2024,"DJF",-19.79,-29.35,0.97,"2024-DJF",1.78,"2024-DJF"
"18831",2024,"DJF",-19.78,-29.79,1.91,"2024-DJF",1.78,"2024-DJF"
"18832",2024,"DJF",-19.78,-29.34,1.28,"2024-DJF",1.78,"2024-DJF"
"18833",2024,"DJF",-19.78,-26.92,0.91,"2024-DJF",1.78,"2024-DJF"
"18834",2024,"DJF",-19.77,-30.09,2.61,"2024-DJF",1.78,"2024-DJF"
"18835",2024,"DJF",-19.77,-29.7,0.8,"2024-DJF",1.78,"2024-DJF"
"18836",2024,"DJF",-19.77,-29.33,0.86,"2024-DJF",1.78,"2024-DJF"
"18837",2024,"DJF",-19.77,-29.22,1.23,"2024-DJF",1.78,"2024-DJF"
"18838",2024,"DJF",-19.76,-29.78,0.55,"2024-DJF",1.78,"2024-DJF"
"18839",2024,"DJF",-19.76,-29.31,0.82,"2024-DJF",1.78,"2024-DJF"
"18840",2024,"DJF",-19.76,-26.95,0.94,"2024-DJF",1.78,"2024-DJF"
"18841",2024,"DJF",-19.75,-30.32,2.15,"2024-DJF",1.78,"2024-DJF"
"18842",2024,"DJF",-19.75,-30.13,5.22,"2024-DJF",1.78,"2024-DJF"
"18843",2024,"DJF",-19.75,-29.98,0.72,"2024-DJF",1.78,"2024-DJF"
"18844",2024,"DJF",-19.75,-29.84,0.97,"2024-DJF",1.78,"2024-DJF"
"18845",2024,"DJF",-19.75,-29.73,0.68,"2024-DJF",1.78,"2024-DJF"
"18846",2024,"DJF",-19.75,-29.31,0.82,"2024-DJF",1.78,"2024-DJF"
"18847",2024,"DJF",-19.75,-29.3,2.18,"2024-DJF",1.78,"2024-DJF"
"18848",2024,"DJF",-19.75,-27.1,2.27,"2024-DJF",1.78,"2024-DJF"
"18849",2024,"DJF",-19.74,-29.69,0.3,"2024-DJF",1.78,"2024-DJF"
"18850",2024,"DJF",-19.74,-29.66,0.88,"2024-DJF",1.78,"2024-DJF"
"18851",2024,"DJF",-19.74,-27.09,4.43,"2024-DJF",1.78,"2024-DJF"
"18852",2024,"DJF",-19.73,-29.79,2.7,"2024-DJF",1.78,"2024-DJF"
"18853",2024,"DJF",-19.73,-29.62,1.42,"2024-DJF",1.78,"2024-DJF"
"18854",2024,"DJF",-19.73,-29.49,0.89,"2024-DJF",1.78,"2024-DJF"
"18855",2024,"DJF",-19.73,-26.95,0.84,"2024-DJF",1.78,"2024-DJF"
"18856",2024,"DJF",-19.72,-30.39,0.63,"2024-DJF",1.78,"2024-DJF"
"18857",2024,"DJF",-19.72,-29.79,1.21,"2024-DJF",1.78,"2024-DJF"
"18858",2024,"DJF",-19.72,-29.4,0.83,"2024-DJF",1.78,"2024-DJF"
"18859",2024,"DJF",-19.72,-29.17,1.27,"2024-DJF",1.78,"2024-DJF"
"18860",2024,"DJF",-19.71,-29.83,0.4,"2024-DJF",1.78,"2024-DJF"
"18861",2024,"DJF",-19.71,-27.11,1.23,"2024-DJF",1.78,"2024-DJF"
"18862",2024,"DJF",-19.7,-30.05,0.37,"2024-DJF",1.78,"2024-DJF"
"18863",2024,"DJF",-19.7,-29.69,0.16,"2024-DJF",1.78,"2024-DJF"
"18864",2024,"DJF",-19.7,-29.25,1.03,"2024-DJF",1.78,"2024-DJF"
"18865",2024,"DJF",-19.69,-30.44,0.97,"2024-DJF",1.78,"2024-DJF"
"18866",2024,"DJF",-19.69,-29.75,1.23,"2024-DJF",1.78,"2024-DJF"
"18867",2024,"DJF",-19.69,-29.16,0.92,"2024-DJF",1.78,"2024-DJF"
"18868",2024,"DJF",-19.69,-26.98,1.08,"2024-DJF",1.78,"2024-DJF"
"18869",2024,"DJF",-19.68,-30,1.53,"2024-DJF",1.78,"2024-DJF"
"18870",2024,"DJF",-19.68,-29.78,1.31,"2024-DJF",1.78,"2024-DJF"
"18871",2024,"DJF",-19.68,-29.09,0.6,"2024-DJF",1.78,"2024-DJF"
"18872",2024,"DJF",-19.67,-30.47,1.05,"2024-DJF",1.78,"2024-DJF"
"18873",2024,"DJF",-19.67,-30.46,1.13,"2024-DJF",1.78,"2024-DJF"
"18874",2024,"DJF",-19.67,-29.69,1.06,"2024-DJF",1.78,"2024-DJF"
"18875",2024,"DJF",-19.67,-29.21,0.47,"2024-DJF",1.78,"2024-DJF"
"18876",2024,"DJF",-19.67,-27.13,1.01,"2024-DJF",1.78,"2024-DJF"
"18877",2024,"DJF",-19.66,-30.52,3.05,"2024-DJF",1.78,"2024-DJF"
"18878",2024,"DJF",-19.66,-30.49,1.78,"2024-DJF",1.78,"2024-DJF"
"18879",2024,"DJF",-19.66,-30.48,3.21,"2024-DJF",1.78,"2024-DJF"
"18880",2024,"DJF",-19.66,-29.93,1.5,"2024-DJF",1.78,"2024-DJF"
"18881",2024,"DJF",-19.66,-29.89,4.19,"2024-DJF",1.78,"2024-DJF"
"18882",2024,"DJF",-19.66,-29.68,1.28,"2024-DJF",1.78,"2024-DJF"
"18883",2024,"DJF",-19.66,-29.09,1.2,"2024-DJF",1.78,"2024-DJF"
"18884",2024,"DJF",-19.66,-28.9,1.08,"2024-DJF",1.78,"2024-DJF"
"18885",2024,"DJF",-19.66,-28.76,0.92,"2024-DJF",1.78,"2024-DJF"
"18886",2024,"DJF",-19.66,-28.74,1.01,"2024-DJF",1.78,"2024-DJF"
"18887",2024,"DJF",-19.65,-30.03,1.98,"2024-DJF",1.78,"2024-DJF"
"18888",2024,"DJF",-19.65,-29.76,0.46,"2024-DJF",1.78,"2024-DJF"
"18889",2024,"DJF",-19.65,-29.74,1.24,"2024-DJF",1.78,"2024-DJF"
"18890",2024,"DJF",-19.65,-29.7,0.95,"2024-DJF",1.78,"2024-DJF"
"18891",2024,"DJF",-19.65,-29.69,1.1,"2024-DJF",1.78,"2024-DJF"
"18892",2024,"DJF",-19.65,-29.14,0.61,"2024-DJF",1.78,"2024-DJF"
"18893",2024,"DJF",-19.65,-28.68,0.85,"2024-DJF",1.78,"2024-DJF"
"18894",2024,"DJF",-19.65,-26.99,1.05,"2024-DJF",1.78,"2024-DJF"
"18895",2024,"DJF",-19.64,-29.15,1.3,"2024-DJF",1.78,"2024-DJF"
"18896",2024,"DJF",-19.63,-29.89,1.23,"2024-DJF",1.78,"2024-DJF"
"18897",2024,"DJF",-19.63,-28.92,0.96,"2024-DJF",1.78,"2024-DJF"
"18898",2024,"DJF",-19.61,-30.02,1.38,"2024-DJF",1.78,"2024-DJF"
"18899",2024,"DJF",-19.61,-29.72,1.72,"2024-DJF",1.78,"2024-DJF"
"18900",2024,"DJF",-19.61,-29.16,0.09,"2024-DJF",1.78,"2024-DJF"
"18901",2024,"DJF",-19.61,-28.65,0.5,"2024-DJF",1.78,"2024-DJF"
"18902",2024,"DJF",-19.61,-27.15,1,"2024-DJF",1.78,"2024-DJF"
"18903",2024,"DJF",-19.61,-27.02,0.76,"2024-DJF",1.78,"2024-DJF"
"18904",2024,"DJF",-19.6,-29.8,2.53,"2024-DJF",1.78,"2024-DJF"
"18905",2024,"DJF",-19.6,-29.69,0.67,"2024-DJF",1.78,"2024-DJF"
"18906",2024,"DJF",-19.6,-29.13,0.38,"2024-DJF",1.78,"2024-DJF"
"18907",2024,"DJF",-19.6,-29.12,0.67,"2024-DJF",1.78,"2024-DJF"
"18908",2024,"DJF",-19.6,-29.1,1,"2024-DJF",1.78,"2024-DJF"
"18909",2024,"DJF",-19.6,-27.04,1.42,"2024-DJF",1.78,"2024-DJF"
"18910",2024,"DJF",-19.59,-30.07,0.77,"2024-DJF",1.78,"2024-DJF"
"18911",2024,"DJF",-19.59,-30.04,0.37,"2024-DJF",1.78,"2024-DJF"
"18912",2024,"DJF",-19.59,-29.65,1.9,"2024-DJF",1.78,"2024-DJF"
"18913",2024,"DJF",-19.59,-29.62,1.15,"2024-DJF",1.78,"2024-DJF"
"18914",2024,"DJF",-19.59,-29.14,1.52,"2024-DJF",1.78,"2024-DJF"
"18915",2024,"DJF",-19.59,-28.91,0.81,"2024-DJF",1.78,"2024-DJF"
"18916",2024,"DJF",-19.58,-30.05,0.68,"2024-DJF",1.78,"2024-DJF"
"18917",2024,"DJF",-19.58,-29.7,1.41,"2024-DJF",1.78,"2024-DJF"
"18918",2024,"DJF",-19.58,-29.62,2.23,"2024-DJF",1.78,"2024-DJF"
"18919",2024,"DJF",-19.58,-29.14,0.88,"2024-DJF",1.78,"2024-DJF"
"18920",2024,"DJF",-19.58,-28.93,1.44,"2024-DJF",1.78,"2024-DJF"
"18921",2024,"DJF",-19.58,-28.89,0.96,"2024-DJF",1.78,"2024-DJF"
"18922",2024,"DJF",-19.58,-28.49,0.01,"2024-DJF",1.78,"2024-DJF"
"18923",2024,"DJF",-19.58,-27.39,1.68,"2024-DJF",1.78,"2024-DJF"
"18924",2024,"DJF",-19.58,-27.26,0.24,"2024-DJF",1.78,"2024-DJF"
"18925",2024,"DJF",-19.58,-27.24,4.43,"2024-DJF",1.78,"2024-DJF"
"18926",2024,"DJF",-19.58,-27.03,1.37,"2024-DJF",1.78,"2024-DJF"
"18927",2024,"DJF",-19.57,-30.09,0.39,"2024-DJF",1.78,"2024-DJF"
"18928",2024,"DJF",-19.57,-29.68,1.07,"2024-DJF",1.78,"2024-DJF"
"18929",2024,"DJF",-19.57,-29.61,0.98,"2024-DJF",1.78,"2024-DJF"
"18930",2024,"DJF",-19.57,-29.6,1.12,"2024-DJF",1.78,"2024-DJF"
"18931",2024,"DJF",-19.57,-29.1,1.16,"2024-DJF",1.78,"2024-DJF"
"18932",2024,"DJF",-19.57,-29.01,1.48,"2024-DJF",1.78,"2024-DJF"
"18933",2024,"DJF",-19.57,-28.92,0.63,"2024-DJF",1.78,"2024-DJF"
"18934",2024,"DJF",-19.57,-28.46,0.43,"2024-DJF",1.78,"2024-DJF"
"18935",2024,"DJF",-19.57,-27.52,2.61,"2024-DJF",1.78,"2024-DJF"
"18936",2024,"DJF",-19.57,-27.08,1.03,"2024-DJF",1.78,"2024-DJF"
"18937",2024,"DJF",-19.57,-27.07,0.2,"2024-DJF",1.78,"2024-DJF"
"18938",2024,"DJF",-19.56,-29.82,1.72,"2024-DJF",1.78,"2024-DJF"
"18939",2024,"DJF",-19.56,-29.7,12.94,"2024-DJF",1.78,"2024-DJF"
"18940",2024,"DJF",-19.56,-29.59,0.4,"2024-DJF",1.78,"2024-DJF"
"18941",2024,"DJF",-19.56,-29.06,1.14,"2024-DJF",1.78,"2024-DJF"
"18942",2024,"DJF",-19.56,-28.51,0.77,"2024-DJF",1.78,"2024-DJF"
"18943",2024,"DJF",-19.56,-28,1.42,"2024-DJF",1.78,"2024-DJF"
"18944",2024,"DJF",-19.55,-30.03,1,"2024-DJF",1.78,"2024-DJF"
"18945",2024,"DJF",-19.55,-29.62,17.18,"2024-DJF",1.78,"2024-DJF"
"18946",2024,"DJF",-19.55,-29.57,0.68,"2024-DJF",1.78,"2024-DJF"
"18947",2024,"DJF",-19.55,-28.55,0.95,"2024-DJF",1.78,"2024-DJF"
"18948",2024,"DJF",-19.55,-28.44,0.59,"2024-DJF",1.78,"2024-DJF"
"18949",2024,"DJF",-19.55,-27.55,0.37,"2024-DJF",1.78,"2024-DJF"
"18950",2024,"DJF",-19.54,-30.07,2.84,"2024-DJF",1.78,"2024-DJF"
"18951",2024,"DJF",-19.54,-30.06,2.67,"2024-DJF",1.78,"2024-DJF"
"18952",2024,"DJF",-19.54,-29.84,1.8,"2024-DJF",1.78,"2024-DJF"
"18953",2024,"DJF",-19.54,-29.67,0.59,"2024-DJF",1.78,"2024-DJF"
"18954",2024,"DJF",-19.54,-29.54,0.43,"2024-DJF",1.78,"2024-DJF"
"18955",2024,"DJF",-19.54,-29,0.76,"2024-DJF",1.78,"2024-DJF"
"18956",2024,"DJF",-19.54,-28.9,1.3,"2024-DJF",1.78,"2024-DJF"
"18957",2024,"DJF",-19.54,-28.59,1.67,"2024-DJF",1.78,"2024-DJF"
"18958",2024,"DJF",-19.54,-28.58,0.3,"2024-DJF",1.78,"2024-DJF"
"18959",2024,"DJF",-19.54,-28.56,2.27,"2024-DJF",1.78,"2024-DJF"
"18960",2024,"DJF",-19.54,-28.53,1.2,"2024-DJF",1.78,"2024-DJF"
"18961",2024,"DJF",-19.54,-28.5,1.14,"2024-DJF",1.78,"2024-DJF"
"18962",2024,"DJF",-19.54,-28.36,2.7,"2024-DJF",1.78,"2024-DJF"
"18963",2024,"DJF",-19.54,-27.78,0.94,"2024-DJF",1.78,"2024-DJF"
"18964",2024,"DJF",-19.54,-27.7,0.97,"2024-DJF",1.78,"2024-DJF"
"18965",2024,"DJF",-19.54,-27.58,1.36,"2024-DJF",1.78,"2024-DJF"
"18966",2024,"DJF",-19.53,-30.45,3.22,"2024-DJF",1.78,"2024-DJF"
"18967",2024,"DJF",-19.53,-30.44,1.2,"2024-DJF",1.78,"2024-DJF"
"18968",2024,"DJF",-19.53,-29.85,0.36,"2024-DJF",1.78,"2024-DJF"
"18969",2024,"DJF",-19.53,-28.93,0.98,"2024-DJF",1.78,"2024-DJF"
"18970",2024,"DJF",-19.53,-28.63,0.65,"2024-DJF",1.78,"2024-DJF"
"18971",2024,"DJF",-19.53,-28.61,1.8,"2024-DJF",1.78,"2024-DJF"
"18972",2024,"DJF",-19.53,-28.4,0.88,"2024-DJF",1.78,"2024-DJF"
"18973",2024,"DJF",-19.53,-28.34,1.13,"2024-DJF",1.78,"2024-DJF"
"18974",2024,"DJF",-19.53,-28.33,2.78,"2024-DJF",1.78,"2024-DJF"
"18975",2024,"DJF",-19.53,-27.98,2.03,"2024-DJF",1.78,"2024-DJF"
"18976",2024,"DJF",-19.53,-27.87,1.17,"2024-DJF",1.78,"2024-DJF"
"18977",2024,"DJF",-19.53,-27.8,0.7,"2024-DJF",1.78,"2024-DJF"
"18978",2024,"DJF",-19.53,-27.55,1.03,"2024-DJF",1.78,"2024-DJF"
"18979",2024,"DJF",-19.53,-27.16,1.39,"2024-DJF",1.78,"2024-DJF"
"18980",2024,"DJF",-19.53,-27.07,1.1,"2024-DJF",1.78,"2024-DJF"
"18981",2024,"DJF",-19.52,-30.44,1.97,"2024-DJF",1.78,"2024-DJF"
"18982",2024,"DJF",-19.52,-30.09,0.31,"2024-DJF",1.78,"2024-DJF"
"18983",2024,"DJF",-19.52,-30.08,1,"2024-DJF",1.78,"2024-DJF"
"18984",2024,"DJF",-19.52,-29.77,1.02,"2024-DJF",1.78,"2024-DJF"
"18985",2024,"DJF",-19.52,-29.68,6.81,"2024-DJF",1.78,"2024-DJF"
"18986",2024,"DJF",-19.52,-29.65,0.86,"2024-DJF",1.78,"2024-DJF"
"18987",2024,"DJF",-19.52,-29.42,1.82,"2024-DJF",1.78,"2024-DJF"
"18988",2024,"DJF",-19.52,-29.01,0.87,"2024-DJF",1.78,"2024-DJF"
"18989",2024,"DJF",-19.52,-28.85,0.62,"2024-DJF",1.78,"2024-DJF"
"18990",2024,"DJF",-19.52,-28.72,1.15,"2024-DJF",1.78,"2024-DJF"
"18991",2024,"DJF",-19.52,-28.61,1.15,"2024-DJF",1.78,"2024-DJF"
"18992",2024,"DJF",-19.52,-28.3,2.1,"2024-DJF",1.78,"2024-DJF"
"18993",2024,"DJF",-19.52,-28.1,0.42,"2024-DJF",1.78,"2024-DJF"
"18994",2024,"DJF",-19.52,-28.05,0.87,"2024-DJF",1.78,"2024-DJF"
"18995",2024,"DJF",-19.52,-27.96,0.69,"2024-DJF",1.78,"2024-DJF"
"18996",2024,"DJF",-19.52,-27.95,1.62,"2024-DJF",1.78,"2024-DJF"
"18997",2024,"DJF",-19.52,-27.87,1.4,"2024-DJF",1.78,"2024-DJF"
"18998",2024,"DJF",-19.52,-27.76,0.33,"2024-DJF",1.78,"2024-DJF"
"18999",2024,"DJF",-19.52,-27.73,2.14,"2024-DJF",1.78,"2024-DJF"
"19000",2024,"DJF",-19.52,-27.27,1.87,"2024-DJF",1.78,"2024-DJF"
"19001",2024,"DJF",-19.52,-27.12,1.66,"2024-DJF",1.78,"2024-DJF"
"19002",2024,"DJF",-19.51,-30.43,1.92,"2024-DJF",1.78,"2024-DJF"
"19003",2024,"DJF",-19.51,-30.17,1.73,"2024-DJF",1.78,"2024-DJF"
"19004",2024,"DJF",-19.51,-30.1,0.17,"2024-DJF",1.78,"2024-DJF"
"19005",2024,"DJF",-19.51,-30.08,0.95,"2024-DJF",1.78,"2024-DJF"
"19006",2024,"DJF",-19.51,-29.6,1.4,"2024-DJF",1.78,"2024-DJF"
"19007",2024,"DJF",-19.51,-28.96,1.26,"2024-DJF",1.78,"2024-DJF"
"19008",2024,"DJF",-19.51,-28.9,1.09,"2024-DJF",1.78,"2024-DJF"
"19009",2024,"DJF",-19.51,-28.68,1.1,"2024-DJF",1.78,"2024-DJF"
"19010",2024,"DJF",-19.51,-28.6,2.4,"2024-DJF",1.78,"2024-DJF"
"19011",2024,"DJF",-19.51,-28.3,2.51,"2024-DJF",1.78,"2024-DJF"
"19012",2024,"DJF",-19.51,-28.17,0.86,"2024-DJF",1.78,"2024-DJF"
"19013",2024,"DJF",-19.51,-28.12,1.02,"2024-DJF",1.78,"2024-DJF"
"19014",2024,"DJF",-19.51,-28.08,0.47,"2024-DJF",1.78,"2024-DJF"
"19015",2024,"DJF",-19.51,-28.04,1.3,"2024-DJF",1.78,"2024-DJF"
"19016",2024,"DJF",-19.5,-30.42,1.09,"2024-DJF",1.78,"2024-DJF"
"19017",2024,"DJF",-19.5,-30.41,0.06,"2024-DJF",1.78,"2024-DJF"
"19018",2024,"DJF",-19.5,-29.77,1.3,"2024-DJF",1.78,"2024-DJF"
"19019",2024,"DJF",-19.5,-29.61,3.78,"2024-DJF",1.78,"2024-DJF"
"19020",2024,"DJF",-19.5,-29.35,0.87,"2024-DJF",1.78,"2024-DJF"
"19021",2024,"DJF",-19.5,-29.2,1.26,"2024-DJF",1.78,"2024-DJF"
"19022",2024,"DJF",-19.5,-29.1,0.73,"2024-DJF",1.78,"2024-DJF"
"19023",2024,"DJF",-19.5,-28.67,2.42,"2024-DJF",1.78,"2024-DJF"
"19024",2024,"DJF",-19.5,-28.64,1.17,"2024-DJF",1.78,"2024-DJF"
"19025",2024,"DJF",-19.5,-28.63,1.26,"2024-DJF",1.78,"2024-DJF"
"19026",2024,"DJF",-19.5,-28.58,0.72,"2024-DJF",1.78,"2024-DJF"
"19027",2024,"DJF",-19.5,-28.57,1.02,"2024-DJF",1.78,"2024-DJF"
"19028",2024,"DJF",-19.5,-28.22,1.04,"2024-DJF",1.78,"2024-DJF"
"19029",2024,"DJF",-19.5,-28.17,1.67,"2024-DJF",1.78,"2024-DJF"
"19030",2024,"DJF",-19.5,-28.12,0.83,"2024-DJF",1.78,"2024-DJF"
"19031",2024,"DJF",-19.5,-28.05,1.63,"2024-DJF",1.78,"2024-DJF"
"19032",2024,"DJF",-19.5,-27.76,0.23,"2024-DJF",1.78,"2024-DJF"
"19033",2024,"DJF",-19.5,-27.64,0.87,"2024-DJF",1.78,"2024-DJF"
"19034",2024,"DJF",-19.49,-30.41,3.46,"2024-DJF",1.78,"2024-DJF"
"19035",2024,"DJF",-19.49,-30.14,0.53,"2024-DJF",1.78,"2024-DJF"
"19036",2024,"DJF",-19.49,-30.13,0.55,"2024-DJF",1.78,"2024-DJF"
"19037",2024,"DJF",-19.49,-29.9,0.15,"2024-DJF",1.78,"2024-DJF"
"19038",2024,"DJF",-19.49,-29.83,1.43,"2024-DJF",1.78,"2024-DJF"
"19039",2024,"DJF",-19.49,-29.66,1.38,"2024-DJF",1.78,"2024-DJF"
"19040",2024,"DJF",-19.49,-29.26,0.8,"2024-DJF",1.78,"2024-DJF"
"19041",2024,"DJF",-19.49,-29.13,1.09,"2024-DJF",1.78,"2024-DJF"
"19042",2024,"DJF",-19.49,-28.74,1.38,"2024-DJF",1.78,"2024-DJF"
"19043",2024,"DJF",-19.49,-28.68,0.47,"2024-DJF",1.78,"2024-DJF"
"19044",2024,"DJF",-19.49,-28.56,1.3,"2024-DJF",1.78,"2024-DJF"
"19045",2024,"DJF",-19.49,-28.17,1.87,"2024-DJF",1.78,"2024-DJF"
"19046",2024,"DJF",-19.49,-27.99,1.67,"2024-DJF",1.78,"2024-DJF"
"19047",2024,"DJF",-19.49,-27.96,0.53,"2024-DJF",1.78,"2024-DJF"
"19048",2024,"DJF",-19.49,-27.86,0.98,"2024-DJF",1.78,"2024-DJF"
"19049",2024,"DJF",-19.49,-27.75,0.52,"2024-DJF",1.78,"2024-DJF"
"19050",2024,"DJF",-19.49,-27.69,1.83,"2024-DJF",1.78,"2024-DJF"
"19051",2024,"DJF",-19.49,-27.43,1.5,"2024-DJF",1.78,"2024-DJF"
"19052",2024,"DJF",-19.49,-27.12,2.7,"2024-DJF",1.78,"2024-DJF"
"19053",2024,"DJF",-19.48,-30.39,4.26,"2024-DJF",1.78,"2024-DJF"
"19054",2024,"DJF",-19.48,-30.38,1.56,"2024-DJF",1.78,"2024-DJF"
"19055",2024,"DJF",-19.48,-30.37,0.43,"2024-DJF",1.78,"2024-DJF"
"19056",2024,"DJF",-19.48,-30.34,0.82,"2024-DJF",1.78,"2024-DJF"
"19057",2024,"DJF",-19.48,-30.3,0.88,"2024-DJF",1.78,"2024-DJF"
"19058",2024,"DJF",-19.48,-30.26,1.6,"2024-DJF",1.78,"2024-DJF"
"19059",2024,"DJF",-19.48,-30.25,1.02,"2024-DJF",1.78,"2024-DJF"
"19060",2024,"DJF",-19.48,-30.22,1.38,"2024-DJF",1.78,"2024-DJF"
"19061",2024,"DJF",-19.48,-30.19,1.68,"2024-DJF",1.78,"2024-DJF"
"19062",2024,"DJF",-19.48,-30.14,0.98,"2024-DJF",1.78,"2024-DJF"
"19063",2024,"DJF",-19.48,-29.14,0.9,"2024-DJF",1.78,"2024-DJF"
"19064",2024,"DJF",-19.48,-29.06,0.71,"2024-DJF",1.78,"2024-DJF"
"19065",2024,"DJF",-19.48,-28.93,1.21,"2024-DJF",1.78,"2024-DJF"
"19066",2024,"DJF",-19.48,-28.88,0.95,"2024-DJF",1.78,"2024-DJF"
"19067",2024,"DJF",-19.48,-28.7,1.15,"2024-DJF",1.78,"2024-DJF"
"19068",2024,"DJF",-19.48,-28.68,0.13,"2024-DJF",1.78,"2024-DJF"
"19069",2024,"DJF",-19.48,-28.54,1.2,"2024-DJF",1.78,"2024-DJF"
"19070",2024,"DJF",-19.48,-27.54,0.16,"2024-DJF",1.78,"2024-DJF"
"19071",2024,"DJF",-19.48,-27.2,1.64,"2024-DJF",1.78,"2024-DJF"
"19072",2024,"DJF",-19.47,-30.37,0.5,"2024-DJF",1.78,"2024-DJF"
"19073",2024,"DJF",-19.47,-30.2,0.17,"2024-DJF",1.78,"2024-DJF"
"19074",2024,"DJF",-19.47,-29.76,1.44,"2024-DJF",1.78,"2024-DJF"
"19075",2024,"DJF",-19.47,-29.72,0.8,"2024-DJF",1.78,"2024-DJF"
"19076",2024,"DJF",-19.47,-29.62,0.57,"2024-DJF",1.78,"2024-DJF"
"19077",2024,"DJF",-19.47,-29.61,1.13,"2024-DJF",1.78,"2024-DJF"
"19078",2024,"DJF",-19.47,-29.29,1.6,"2024-DJF",1.78,"2024-DJF"
"19079",2024,"DJF",-19.47,-29.28,0.55,"2024-DJF",1.78,"2024-DJF"
"19080",2024,"DJF",-19.47,-29.26,0.28,"2024-DJF",1.78,"2024-DJF"
"19081",2024,"DJF",-19.47,-29.23,1.18,"2024-DJF",1.78,"2024-DJF"
"19082",2024,"DJF",-19.47,-29.08,1.73,"2024-DJF",1.78,"2024-DJF"
"19083",2024,"DJF",-19.47,-28.85,0.92,"2024-DJF",1.78,"2024-DJF"
"19084",2024,"DJF",-19.47,-28.8,1.07,"2024-DJF",1.78,"2024-DJF"
"19085",2024,"DJF",-19.47,-28.68,1.95,"2024-DJF",1.78,"2024-DJF"
"19086",2024,"DJF",-19.47,-28.64,0.5,"2024-DJF",1.78,"2024-DJF"
"19087",2024,"DJF",-19.47,-28.57,1.64,"2024-DJF",1.78,"2024-DJF"
"19088",2024,"DJF",-19.47,-27.55,1.58,"2024-DJF",1.78,"2024-DJF"
"19089",2024,"DJF",-19.47,-27.26,0.56,"2024-DJF",1.78,"2024-DJF"
"19090",2024,"DJF",-19.46,-29.93,1.77,"2024-DJF",1.78,"2024-DJF"
"19091",2024,"DJF",-19.46,-29.59,0.9,"2024-DJF",1.78,"2024-DJF"
"19092",2024,"DJF",-19.46,-29.3,1.3,"2024-DJF",1.78,"2024-DJF"
"19093",2024,"DJF",-19.46,-29.06,1.2,"2024-DJF",1.78,"2024-DJF"
"19094",2024,"DJF",-19.46,-29.02,0.73,"2024-DJF",1.78,"2024-DJF"
"19095",2024,"DJF",-19.46,-28.73,1.65,"2024-DJF",1.78,"2024-DJF"
"19096",2024,"DJF",-19.46,-28.71,0.53,"2024-DJF",1.78,"2024-DJF"
"19097",2024,"DJF",-19.46,-28.68,1.13,"2024-DJF",1.78,"2024-DJF"
"19098",2024,"DJF",-19.46,-28.47,1.02,"2024-DJF",1.78,"2024-DJF"
"19099",2024,"DJF",-19.46,-28.23,1.07,"2024-DJF",1.78,"2024-DJF"
"19100",2024,"DJF",-19.46,-27.36,1.25,"2024-DJF",1.78,"2024-DJF"
"19101",2024,"DJF",-19.46,-27.33,2.66,"2024-DJF",1.78,"2024-DJF"
"19102",2024,"DJF",-19.46,-27.31,0.85,"2024-DJF",1.78,"2024-DJF"
"19103",2024,"DJF",-19.46,-27.3,1.46,"2024-DJF",1.78,"2024-DJF"
"19104",2024,"DJF",-19.45,-29.92,2.72,"2024-DJF",1.78,"2024-DJF"
"19105",2024,"DJF",-19.45,-29.77,1.7,"2024-DJF",1.78,"2024-DJF"
"19106",2024,"DJF",-19.45,-29.73,0.19,"2024-DJF",1.78,"2024-DJF"
"19107",2024,"DJF",-19.45,-29.05,0.83,"2024-DJF",1.78,"2024-DJF"
"19108",2024,"DJF",-19.45,-28.99,0.65,"2024-DJF",1.78,"2024-DJF"
"19109",2024,"DJF",-19.45,-28.72,1,"2024-DJF",1.78,"2024-DJF"
"19110",2024,"DJF",-19.45,-28.18,0.9,"2024-DJF",1.78,"2024-DJF"
